date,vessel_type,freight_rate_usd_day,source,source_type,unit,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,day_of_week,month,quarter,day_of_month,rate_change_1d,rate_change_7d,rate_pct_change_1d,rate_pct_change_7d,target_7d,target_14d,target_30d
2024-03-15,Handysize,13073,KOBC,PUBLIC_ACTUAL,USD/day,13039.0,13096.0,13549.0,10662.0,13303.57142857143,12545.357142857143,11064.633333333333,249.75511816245432,1031.7553829907822,4,3,1,15,34.0,-476.0,0.26075619295957697,-3.5131744040150514,12992.0,11848.0,12681.0
2024-03-18,Handysize,12990,KOBC,PUBLIC_ACTUAL,USD/day,13073.0,13029.0,13562.0,10768.0,13235.57142857143,12717.57142857143,11176.8,236.2293074853749,883.8253146487568,0,3,1,18,-83.0,-572.0,-0.6348963512583183,-4.2176670107653695,12839.0,11656.0,12576.0
2024-03-19,Handysize,13018,KOBC,PUBLIC_ACTUAL,USD/day,12990.0,13039.0,13546.0,11326.0,13153.857142857143,12876.285714285714,11288.133333333333,200.76306812897025,683.6350160470305,1,3,1,19,28.0,-528.0,0.21555042340262176,-3.897829617599291,12662.0,11619.0,12260.0
2024-03-20,Handysize,13079,KOBC,PUBLIC_ACTUAL,USD/day,13018.0,13073.0,13304.0,11673.0,13078.42857142857,12997.142857142857,11401.533333333333,105.4274745107426,517.972802545282,2,3,1,20,61.0,-225.0,0.46858196343524394,-1.6912206855081213,12391.0,11586.0,12159.0
2024-03-21,Handysize,13159,KOBC,PUBLIC_ACTUAL,USD/day,13079.0,12990.0,13096.0,12193.0,13046.285714285714,13097.57142857143,11520.0,37.80526545343293,350.8220487524982,3,3,1,21,80.0,63.0,0.6116675586818499,0.48106291997556117,12190.0,11493.0,12255.0
2024-03-22,Handysize,13243,KOBC,PUBLIC_ACTUAL,USD/day,13159.0,13018.0,13029.0,12795.0,13055.285714285714,13166.57142857143,11643.433333333332,55.13835412852805,235.15288457016598,4,3,1,22,84.0,214.0,0.6383463789041643,1.6424898303783797,12117.0,11522.0,12399.0
2024-03-25,Handysize,13208,KOBC,PUBLIC_ACTUAL,USD/day,13243.0,13079.0,13039.0,13093.0,13085.857142857143,13198.57142857143,11769.566666666668,87.79223309174762,209.81666513369197,0,3,1,25,-35.0,169.0,-0.26429056860227673,1.2961116650049842,12043.0,11422.0,12517.0
2024-03-26,Handysize,12992,KOBC,PUBLIC_ACTUAL,USD/day,13208.0,13159.0,13073.0,13549.0,13110.0,13206.785714285714,11894.966666666667,95.6451776136955,207.60509056177918,1,3,1,26,-216.0,-81.0,-1.6353725015142317,-0.6195976439990813,11848.0,11640.0,12614.0
2024-03-27,Handysize,12839,KOBC,PUBLIC_ACTUAL,USD/day,12992.0,13243.0,12990.0,13562.0,13098.42857142857,13167.0,12009.733333333334,105.2819344191731,189.56630664803092,2,3,1,27,-153.0,-151.0,-1.1776477832512344,-1.1624326404926832,11656.0,11764.0,12676.0
2024-03-28,Handysize,12662,KOBC,PUBLIC_ACTUAL,USD/day,12839.0,13208.0,13018.0,13546.0,13076.857142857143,13115.357142857143,12115.666666666666,140.70942703992463,171.28051986232055,3,3,1,28,-177.0,-356.0,-1.3786120414362446,-2.734675065294212,11619.0,12047.0,12665.0
2024-03-29,Handysize,12391,KOBC,PUBLIC_ACTUAL,USD/day,12662.0,12992.0,13079.0,13304.0,13026.0,13052.214285714286,12213.966666666667,211.86945666479704,163.05788428396673,4,3,1,29,-271.0,-688.0,-2.1402622018638406,-5.26034100466396,11586.0,12262.0,12526.0
2024-04-01,Handysize,12190,KOBC,PUBLIC_ACTUAL,USD/day,12391.0,12839.0,13159.0,13096.0,12927.714285714286,12987.0,12301.533333333333,316.7878965954315,225.30492159093438,0,4,2,1,-201.0,-969.0,-1.6221451053183733,-7.363781442358841,11493.0,12154.0,12393.0
2024-04-02,Handysize,12117,KOBC,PUBLIC_ACTUAL,USD/day,12190.0,12662.0,13243.0,13029.0,12789.285714285714,12922.285714285714,12384.6,399.73312525906744,306.9210443637196,1,4,2,2,-73.0,-1126.0,-0.598851517637411,-8.502605149890508,11522.0,12355.0,12473.0
2024-04-03,Handysize,12043,KOBC,PUBLIC_ACTUAL,USD/day,12117.0,12391.0,13208.0,13039.0,12628.42857142857,12857.142857142857,12456.1,413.0588566396514,372.3412118242706,2,4,2,3,-74.0,-1165.0,-0.6107122224973227,-8.82041187159297,11422.0,12468.0,12255.0
2024-04-04,Handysize,11848,KOBC,PUBLIC_ACTUAL,USD/day,12043.0,12190.0,12992.0,13073.0,12462.0,12786.0,12519.566666666668,373.41665736930526,426.18089333866385,3,4,2,4,-195.0,-1144.0,-1.6191978742838176,-8.805418719211822,11640.0,12704.0,12170.0
2024-04-05,Handysize,11656,KOBC,PUBLIC_ACTUAL,USD/day,11848.0,12117.0,12839.0,12990.0,12298.57142857143,12698.5,12570.1,352.5558381994432,484.4885884192519,4,4,2,5,-192.0,-1183.0,-1.620526671168132,-9.214113248695377,11764.0,12689.0,12076.0
2024-04-08,Handysize,11619,KOBC,PUBLIC_ACTUAL,USD/day,11656.0,12043.0,12662.0,13018.0,12129.57142857143,12603.214285714286,12604.766666666666,333.3370952182504,549.559428938174,0,4,2,8,-37.0,-1043.0,-0.31743308167467843,-8.23724530090033,12047.0,12681.0,12064.0
2024-04-09,Handysize,11586,KOBC,PUBLIC_ACTUAL,USD/day,11619.0,11848.0,12391.0,13079.0,11980.57142857143,12503.285714285714,12636.666666666666,285.32955048837806,593.7516223234882,1,4,2,9,-33.0,-805.0,-0.28401755744900115,-6.496650794931802,12262.0,12576.0,11985.0
2024-04-11,Handysize,11493,KOBC,PUBLIC_ACTUAL,USD/day,11586.0,11656.0,12190.0,13159.0,11865.57142857143,12396.642857142857,12663.933333333332,252.69801288346696,616.0532703175239,3,4,2,11,-93.0,-697.0,-0.802692905230451,-5.717801476620177,12154.0,12260.0,11827.0
2024-04-12,Handysize,11522,KOBC,PUBLIC_ACTUAL,USD/day,11493.0,11619.0,12117.0,13243.0,11766.0,12277.642857142857,12669.5,240.58678268139366,618.3669071586183,4,4,2,12,29.0,-595.0,0.25232750369790224,-4.9104563835932975,12355.0,12159.0,12091.0
2024-04-15,Handysize,11422,KOBC,PUBLIC_ACTUAL,USD/day,11522.0,11586.0,12043.0,13208.0,11681.0,12154.714285714286,12664.466666666667,197.08373855039034,581.6707274443314,0,4,2,15,-100.0,-621.0,-0.8679048776254139,-5.156522461180768,12468.0,12255.0,12237.0
2024-04-16,Handysize,11640,KOBC,PUBLIC_ACTUAL,USD/day,11422.0,11493.0,11848.0,12992.0,11592.285714285714,12027.142857142857,12638.766666666666,137.8389329238481,526.0921032477895,1,4,2,16,218.0,-208.0,1.9085974435300246,-1.7555705604321403,12704.0,12399.0,12289.0
2024-04-17,Handysize,11764,KOBC,PUBLIC_ACTUAL,USD/day,11640.0,11522.0,11656.0,12839.0,11562.57142857143,11930.57142857143,12600.266666666666,86.31696848614251,454.58463107981123,2,4,2,17,124.0,108.0,1.0652920962199275,0.9265614275909329,12689.0,12517.0,12249.0
2024-04-18,Handysize,12047,KOBC,PUBLIC_ACTUAL,USD/day,11764.0,11422.0,11619.0,12662.0,11578.0,11853.785714285714,12555.966666666667,111.7154122507248,372.76228320606765,3,4,2,18,283.0,428.0,2.405644338660329,3.683621654187097,12681.0,12614.0,12227.0
2024-04-19,Handysize,12262,KOBC,PUBLIC_ACTUAL,USD/day,12047.0,11640.0,11586.0,12391.0,11639.142857142857,11809.857142857143,12505.9,210.9474093816163,299.162640908029,4,4,2,19,215.0,676.0,1.784676682991626,5.834627999309516,12576.0,12676.0,12107.0
2024-04-22,Handysize,12154,KOBC,PUBLIC_ACTUAL,USD/day,12262.0,11764.0,11493.0,12190.0,11735.714285714286,11800.642857142857,12462.566666666668,312.7398888792852,281.34227912412774,0,4,2,22,-108.0,661.0,-0.8807698580981849,5.751326894631514,12260.0,12665.0,12176.0
2024-04-23,Handysize,12355,KOBC,PUBLIC_ACTUAL,USD/day,12154.0,12047.0,11522.0,12117.0,11830.142857142857,11798.07142857143,12416.166666666666,326.71926204533776,277.6501573759512,1,4,2,23,201.0,833.0,1.6537765344742494,7.229647630619684,12159.0,12526.0,12239.0
2024-04-24,Handysize,12468,KOBC,PUBLIC_ACTUAL,USD/day,12355.0,12262.0,11422.0,12043.0,11949.142857142857,11815.07142857143,12384.533333333333,346.8594473146587,304.65275675526533,2,4,2,24,113.0,1046.0,0.9146094698502694,9.157765715286281,12255.0,12393.0,12148.0
2024-04-25,Handysize,12704,KOBC,PUBLIC_ACTUAL,USD/day,12468.0,12154.0,11640.0,11848.0,12098.57142857143,11845.42857142857,12363.6,304.6582003632085,347.30118037647196,3,4,2,25,236.0,1064.0,1.8928456849534703,9.140893470790367,12399.0,12473.0,12168.0
2024-04-26,Handysize,12689,KOBC,PUBLIC_ACTUAL,USD/day,12704.0,12355.0,11764.0,11656.0,12250.57142857143,11906.57142857143,12352.766666666666,303.1577461463323,416.2872001008609,4,4,2,26,-15.0,925.0,-0.11807304785894646,7.862971778306704,12517.0,12255.0,12268.0
2024-04-29,Handysize,12681,KOBC,PUBLIC_ACTUAL,USD/day,12689.0,12468.0,12047.0,11619.0,12382.714285714286,11980.357142857143,12341.1,253.20065448070022,457.9236763996541,0,4,2,29,-8.0,634.0,-0.06304673339112554,5.262721009379923,12614.0,12170.0,12226.0
2024-04-30,Handysize,12576,KOBC,PUBLIC_ACTUAL,USD/day,12681.0,12704.0,12262.0,11586.0,12473.285714285714,12056.214285714286,12328.033333333333,224.91162285686096,480.8473576089023,1,4,2,30,-105.0,314.0,-0.8280104092737162,2.5607568096558397,12676.0,12076.0,12236.0
2024-05-02,Handysize,12260,KOBC,PUBLIC_ACTUAL,USD/day,12576.0,12689.0,12154.0,11493.0,12518.142857142857,12126.92857142857,12314.233333333334,206.29059485267604,479.17019046405017,3,5,2,2,-316.0,106.0,-2.512722646310428,0.8721408589764668,12665.0,12064.0,12262.0
2024-05-03,Handysize,12159,KOBC,PUBLIC_ACTUAL,USD/day,12260.0,12681.0,12355.0,11522.0,12533.285714285714,12181.714285714286,12288.966666666667,176.90271741674948,443.6452894576092,4,5,2,3,-101.0,-196.0,-0.8238172920065234,-1.5864022662889554,12526.0,11985.0,12211.0
2024-05-07,Handysize,12255,KOBC,PUBLIC_ACTUAL,USD/day,12159.0,12576.0,12468.0,11422.0,12505.285714285714,12227.214285714286,12258.3,220.06946955321837,401.4382179836969,1,5,2,7,96.0,-213.0,0.7895386133728088,-1.7083734359961467,12393.0,11827.0,12266.0
2024-05-08,Handysize,12399,KOBC,PUBLIC_ACTUAL,USD/day,12255.0,12260.0,12704.0,11640.0,12474.857142857143,12286.714285714286,12228.166666666666,239.91486585455954,327.90979730044495,2,5,2,8,144.0,-305.0,1.1750305997552113,-2.4008186397984854,12473.0,12091.0,12186.0
2024-05-09,Handysize,12517,KOBC,PUBLIC_ACTUAL,USD/day,12399.0,12159.0,12689.0,11764.0,12431.285714285714,12340.92857142857,12200.033333333333,218.06475665754337,270.4757814526699,3,5,2,9,118.0,-172.0,0.9516896523913188,-1.3555047679092103,12255.0,12237.0,12334.0
2024-05-10,Handysize,12614,KOBC,PUBLIC_ACTUAL,USD/day,12517.0,12255.0,12681.0,12047.0,12406.714285714286,12394.714285714286,12177.0,192.36139103984533,216.3858478866387,4,5,2,10,97.0,-67.0,0.7749460733402547,-0.5283494992508464,12170.0,12289.0,12462.0
2024-05-13,Handysize,12676,KOBC,PUBLIC_ACTUAL,USD/day,12614.0,12399.0,12576.0,12262.0,12397.142857142857,12435.214285714286,12164.4,177.53443663514207,198.63270262027646,0,5,2,13,62.0,100.0,0.49151736166164195,0.7951653944020309,12076.0,12249.0,12570.0
2024-05-14,Handysize,12665,KOBC,PUBLIC_ACTUAL,USD/day,12676.0,12517.0,12260.0,12154.0,12411.42857142857,12464.785714285714,12158.966666666667,197.25352311639728,201.65590592985185,1,5,2,14,-11.0,405.0,-0.08677816345850076,3.303425774877655,12064.0,12227.0,12612.0
2024-05-16,Handysize,12526,KOBC,PUBLIC_ACTUAL,USD/day,12665.0,12614.0,12159.0,12355.0,12469.285714285714,12501.285714285714,12159.066666666668,204.69059112745512,186.77276550624595,3,5,2,16,-139.0,367.0,-1.0975128306356052,3.0183403240398032,11985.0,12107.0,12772.0
2024-05-17,Handysize,12393,KOBC,PUBLIC_ACTUAL,USD/day,12526.0,12676.0,12255.0,12468.0,12521.714285714286,12513.5,12163.566666666668,152.2538606935739,182.0007396456249,4,5,2,17,-133.0,138.0,-1.0617914737346301,1.126070991432071,11827.0,12176.0,12679.0
2024-05-20,Handysize,12473,KOBC,PUBLIC_ACTUAL,USD/day,12393.0,12665.0,12399.0,12704.0,12541.42857142857,12508.142857142857,12170.333333333334,116.76023459127352,184.52927937278736,0,5,2,20,80.0,74.0,0.6455256999919223,0.5968223243810078,12091.0,12239.0,12525.0
2024-05-21,Handysize,12255,KOBC,PUBLIC_ACTUAL,USD/day,12473.0,12526.0,12517.0,12689.0,12552.0,12491.642857142857,12182.2,104.41264291672285,175.78991270086723,1,5,2,21,-218.0,-262.0,-1.7477751944199427,-2.093153311496365,12237.0,12148.0,12416.0
2024-05-22,Handysize,12170,KOBC,PUBLIC_ACTUAL,USD/day,12255.0,12393.0,12614.0,12681.0,12514.57142857143,12460.642857142857,12189.266666666666,154.1588543737068,176.5749381763834,2,5,2,22,-85.0,-444.0,-0.6935944512443948,-3.5198985254479176,12289.0,12168.0,12312.0
2024-05-23,Handysize,12076,KOBC,PUBLIC_ACTUAL,USD/day,12170.0,12473.0,12676.0,12576.0,12451.142857142857,12424.142857142857,12200.0,192.90362755708233,180.29627631632263,3,5,2,23,-94.0,-600.0,-0.7723911257189853,-4.733354370463871,12249.0,12268.0,12484.0
2024-05-24,Handysize,12064,KOBC,PUBLIC_ACTUAL,USD/day,12076.0,12255.0,12665.0,12260.0,12365.42857142857,12388.42857142857,12214.0,208.97117595936263,196.67885353884793,4,5,2,24,-12.0,-601.0,-0.09937065253394772,-4.745361231741018,12227.0,12226.0,12372.0
2024-05-27,Handysize,11985,KOBC,PUBLIC_ACTUAL,USD/day,12064.0,12170.0,12526.0,12159.0,12279.57142857143,12374.42857142857,12228.833333333334,187.7630218702641,212.8360561887268,0,5,2,27,-79.0,-541.0,-0.6548408488063706,-4.319016445792756,12107.0,12236.0,12237.0
2024-05-28,Handysize,11827,KOBC,PUBLIC_ACTUAL,USD/day,11985.0,12076.0,12393.0,12255.0,12202.285714285714,12362.0,12242.133333333333,180.6301140345982,230.71327526910815,1,5,2,28,-158.0,-566.0,-1.3183145598664958,-4.567094327442911,12176.0,12262.0,12226.0
2024-05-29,Handysize,12091,KOBC,PUBLIC_ACTUAL,USD/day,11827.0,12064.0,12473.0,12399.0,12121.42857142857,12331.42857142857,12253.266666666666,205.93919583673187,270.84815907720116,2,5,2,29,264.0,-382.0,2.232180603703382,-3.0626152489377056,12239.0,12211.0,12249.0
2024-05-30,Handysize,12237,KOBC,PUBLIC_ACTUAL,USD/day,12091.0,11985.0,12255.0,12517.0,12066.857142857143,12309.42857142857,12272.233333333334,135.9796903637186,277.3677687145038,3,5,2,30,146.0,-18.0,1.207509717972055,-0.14687882496939864,12148.0,12266.0,12279.0
2024-05-31,Handysize,12289,KOBC,PUBLIC_ACTUAL,USD/day,12237.0,11827.0,12170.0,12614.0,12064.285714285714,12289.42857142857,12299.4,131.9390191067137,271.2772394804323,4,5,2,31,52.0,119.0,0.4249407534526517,0.9778142974527615,12168.0,12186.0,12338.0
2024-06-03,Handysize,12249,KOBC,PUBLIC_ACTUAL,USD/day,12289.0,12091.0,12076.0,12676.0,12081.285714285714,12266.214285714286,12321.033333333333,153.70178299607375,254.76933113837512,0,6,2,3,-40.0,173.0,-0.32549434453575943,1.432593574031138,12268.0,12334.0,12473.0
2024-06-04,Handysize,12227,KOBC,PUBLIC_ACTUAL,USD/day,12249.0,12237.0,12064.0,12665.0,12106.0,12235.714285714286,12337.2,166.1174283479303,225.85646516742773,1,6,2,4,-22.0,163.0,-0.17960649848967059,1.3511273209549035,12226.0,12462.0,12407.0
2024-06-05,Handysize,12107,KOBC,PUBLIC_ACTUAL,USD/day,12227.0,12289.0,11985.0,12526.0,12129.285714285714,12204.42857142857,12343.2,170.61234254735834,189.1746097334822,2,6,2,5,-120.0,122.0,-0.9814345301382144,1.0179390905298291,12236.0,12570.0,12623.0
2024-06-07,Handysize,12176,KOBC,PUBLIC_ACTUAL,USD/day,12107.0,12249.0,11827.0,12393.0,12146.714285714286,12174.5,12338.033333333333,159.2709581064947,166.1268051381156,4,6,2,7,69.0,349.0,0.5699182291236449,2.9508751162593994,12262.0,12612.0,12699.0
2024-06-10,Handysize,12239,KOBC,PUBLIC_ACTUAL,USD/day,12176.0,12227.0,12091.0,12473.0,12196.57142857143,12159.0,12338.766666666666,74.65890691582989,153.84107684184625,0,6,2,10,63.0,148.0,0.5174113009198456,1.2240509469853667,12211.0,12772.0,12582.0
2024-06-11,Handysize,12148,KOBC,PUBLIC_ACTUAL,USD/day,12239.0,12107.0,12237.0,12255.0,12217.714285714286,12142.285714285714,12334.9,59.11771953327806,127.57045026573189,1,6,2,11,-91.0,-89.0,-0.743524797777595,-0.7273024434093278,12266.0,12679.0,12552.0
2024-06-12,Handysize,12168,KOBC,PUBLIC_ACTUAL,USD/day,12148.0,12176.0,12289.0,12170.0,12205.0,12134.642857142857,12324.233333333334,63.673647093959254,123.43644091530145,2,6,2,12,20.0,-121.0,0.1646361540994512,-0.9846203922206809,12186.0,12525.0,12532.0
2024-06-13,Handysize,12268,KOBC,PUBLIC_ACTUAL,USD/day,12168.0,12239.0,12249.0,12076.0,12187.714285714286,12134.5,12306.366666666667,52.51575728122409,123.39352308465504,3,6,2,13,100.0,19.0,0.8218277449046685,0.15511470324107712,12334.0,12416.0,12537.0
2024-06-14,Handysize,12226,KOBC,PUBLIC_ACTUAL,USD/day,12268.0,12148.0,12227.0,12064.0,12190.42857142857,12148.214285714286,12292.333333333334,56.54749374228937,127.00828475491748,4,6,2,14,-42.0,-1.0,-0.34235409194652844,-0.00817862108448697,12462.0,12312.0,12512.0
2024-06-17,Handysize,12236,KOBC,PUBLIC_ACTUAL,USD/day,12226.0,12168.0,12107.0,11985.0,12190.285714285714,12159.785714285714,12277.166666666666,56.44086666137099,126.12214993441293,0,6,2,17,10.0,129.0,0.08179290037624298,1.0654992979268085,12570.0,12484.0,12574.0
2024-06-18,Handysize,12262,KOBC,PUBLIC_ACTUAL,USD/day,12236.0,12268.0,12176.0,11827.0,12208.714285714286,12177.714285714286,12265.833333333334,44.514845046158065,116.8650955171491,1,6,2,18,26.0,86.0,0.2124877410918602,0.7063074901445532,12612.0,12372.0,12535.0
2024-06-19,Handysize,12211,KOBC,PUBLIC_ACTUAL,USD/day,12262.0,12226.0,12239.0,12091.0,12221.0,12208.785714285714,12265.9,45.82939378000972,60.84934558337208,2,6,2,19,-51.0,-28.0,-0.4159190996574802,-0.22877686085464033,12772.0,12237.0,12453.0
2024-06-20,Handysize,12266,KOBC,PUBLIC_ACTUAL,USD/day,12211.0,12236.0,12148.0,12237.0,12217.0,12217.357142857143,12267.633333333333,45.21430453124217,50.56390799760781,3,6,2,20,55.0,118.0,0.4504135615428728,0.9713533091866955,12679.0,12226.0,12424.0
2024-06-21,Handysize,12186,KOBC,PUBLIC_ACTUAL,USD/day,12266.0,12262.0,12168.0,12289.0,12233.857142857143,12219.42857142857,12268.0,36.32459485505319,52.00401506806302,4,6,2,21,-80.0,18.0,-0.6522093592043032,0.14792899408284654,12525.0,12249.0,12413.0
2024-06-24,Handysize,12334,KOBC,PUBLIC_ACTUAL,USD/day,12186.0,12211.0,12268.0,12249.0,12236.42857142857,12212.07142857143,12260.9,31.154759644814483,48.57739944712479,0,6,2,24,148.0,66.0,1.2145084523223382,0.5379850016302479,12416.0,12279.0,12323.0
2024-06-25,Handysize,12462,KOBC,PUBLIC_ACTUAL,USD/day,12334.0,12266.0,12226.0,12227.0,12245.857142857143,12218.142857142857,12254.8,47.82756727434099,57.95470001241501,1,6,2,25,128.0,236.0,1.0377817415274881,1.9303124488794454,12312.0,12338.0,12273.0
2024-06-26,Handysize,12570,KOBC,PUBLIC_ACTUAL,USD/day,12462.0,12186.0,12236.0,12107.0,12279.57142857143,12234.92857142857,12249.733333333334,93.1769949174787,87.31328587844786,2,6,2,26,108.0,334.0,0.8666345690900412,2.729650212487744,12484.0,12473.0,12268.0
2024-06-27,Handysize,12612,KOBC,PUBLIC_ACTUAL,USD/day,12570.0,12334.0,12262.0,12176.0,12327.285714285714,12268.0,12246.2,140.59719566713443,117.57223639113192,3,6,2,27,42.0,350.0,0.3341288782816143,2.854346762355253,12372.0,12407.0,12180.0
2024-06-28,Handysize,12772,KOBC,PUBLIC_ACTUAL,USD/day,12612.0,12462.0,12211.0,12239.0,12377.285714285714,12299.142857142857,12244.433333333332,172.19438075264523,145.70669017317203,4,6,2,28,160.0,561.0,1.268633047890888,4.594218327737276,12237.0,12623.0,12176.0
2024-07-01,Handysize,12679,KOBC,PUBLIC_ACTUAL,USD/day,12772.0,12570.0,12266.0,12148.0,12457.42857142857,12337.214285714286,12252.633333333333,208.60397658838392,191.28720998560686,0,7,3,1,-93.0,413.0,-0.7281553398058249,3.3670308168922247,12226.0,12699.0,12083.0
2024-07-02,Handysize,12525,KOBC,PUBLIC_ACTUAL,USD/day,12679.0,12612.0,12186.0,12168.0,12516.42857142857,12375.142857142857,12262.166666666666,203.7873541590432,203.15884544931137,1,7,3,2,-154.0,339.0,-1.2146068301916557,2.7818808468734524,12249.0,12582.0,12032.0
2024-07-03,Handysize,12416,KOBC,PUBLIC_ACTUAL,USD/day,12525.0,12772.0,12334.0,12268.0,12564.857142857143,12400.642857142857,12263.9,143.55536513133856,197.48441307448522,2,7,3,3,-109.0,82.0,-0.8702594810379272,0.6648289281660391,12279.0,12552.0,12048.0
2024-07-04,Handysize,12312,KOBC,PUBLIC_ACTUAL,USD/day,12416.0,12679.0,12462.0,12226.0,12576.57142857143,12411.214285714286,12269.266666666666,123.52578292998626,193.76400339528863,3,7,3,4,-104.0,-150.0,-0.8376288659793785,-1.203659123736156,12338.0,12532.0,12097.0
2024-07-05,Handysize,12484,KOBC,PUBLIC_ACTUAL,USD/day,12312.0,12525.0,12570.0,12236.0,12555.142857142857,12417.357142857143,12274.0,155.56823644731287,188.73856853734907,4,7,3,5,172.0,-86.0,1.3970110461338558,-0.6841686555290383,12473.0,12537.0,12113.0
2024-07-08,Handysize,12372,KOBC,PUBLIC_ACTUAL,USD/day,12484.0,12416.0,12612.0,12262.0,12542.857142857143,12435.07142857143,12287.6,157.58217811033043,181.92283414458387,0,7,3,8,-112.0,-240.0,-0.8971483498878552,-1.9029495718363432,12407.0,12512.0,12235.0
2024-07-09,Handysize,12237,KOBC,PUBLIC_ACTUAL,USD/day,12372.0,12312.0,12772.0,12211.0,12508.57142857143,12442.92857142857,12297.866666666667,165.91951577540513,176.15703845882038,1,7,3,9,-135.0,-535.0,-1.0911736178467524,-4.188850610710926,12623.0,12574.0,12313.0
2024-07-10,Handysize,12226,KOBC,PUBLIC_ACTUAL,USD/day,12237.0,12484.0,12679.0,12266.0,12432.142857142857,12444.785714285714,12306.266666666666,146.42566780229896,173.64294868250116,2,7,3,10,-11.0,-453.0,-0.08989131323036137,-3.5728369745248068,12699.0,12535.0,12307.0
2024-07-11,Handysize,12249,KOBC,PUBLIC_ACTUAL,USD/day,12226.0,12372.0,12525.0,12186.0,12367.42857142857,12441.92857142857,12319.566666666668,116.10606809509925,177.10555926243325,3,7,3,11,23.0,-276.0,0.18812367086535886,-2.203592814371258,12582.0,12453.0,12260.0
2024-07-12,Handysize,12279,KOBC,PUBLIC_ACTUAL,USD/day,12249.0,12237.0,12416.0,12334.0,12328.0,12446.42857142857,12324.833333333334,99.3294182718556,170.79034123778996,4,7,3,12,30.0,-137.0,0.24491795248591242,-1.103414948453607,12552.0,12424.0,12078.0
2024-07-15,Handysize,12338,KOBC,PUBLIC_ACTUAL,USD/day,12279.0,12226.0,12312.0,12462.0,12308.42857142857,12442.5,12326.233333333334,92.35232743059525,174.1744262801255,0,7,3,15,59.0,26.0,0.48049515432853074,0.21117608836906943,12532.0,12413.0,11955.0
2024-07-16,Handysize,12473,KOBC,PUBLIC_ACTUAL,USD/day,12338.0,12249.0,12484.0,12570.0,12312.142857142857,12433.642857142857,12327.866666666667,93.04018589497223,176.24703255458417,1,7,3,16,135.0,-11.0,1.094180580320958,-0.08811278436398062,12537.0,12323.0,11832.0
2024-07-17,Handysize,12407,KOBC,PUBLIC_ACTUAL,USD/day,12473.0,12279.0,12372.0,12612.0,12310.57142857143,12426.714285714286,12335.333333333334,89.686225522731,172.33751704431626,2,7,3,17,-66.0,35.0,-0.5291429487693455,0.28289686388618396,12512.0,12273.0,11697.0
2024-07-18,Handysize,12623,KOBC,PUBLIC_ACTUAL,USD/day,12407.0,12338.0,12237.0,12772.0,12315.57142857143,12412.07142857143,12341.333333333334,94.52664024062165,163.88526206361394,3,7,3,18,216.0,386.0,1.7409526879987203,3.15436790062924,12574.0,12268.0,11653.0
2024-07-19,Handysize,12699,KOBC,PUBLIC_ACTUAL,USD/day,12623.0,12473.0,12226.0,12679.0,12370.714285714286,12401.42857142857,12358.533333333333,141.81292170598846,142.10381594550816,4,7,3,19,76.0,473.0,0.6020755763289198,3.868804187796493,12535.0,12180.0,11637.0
2024-07-22,Handysize,12582,KOBC,PUBLIC_ACTUAL,USD/day,12699.0,12407.0,12249.0,12525.0,12438.285714285714,12402.857142857143,12375.966666666667,171.0426012122218,145.17620972085004,0,7,3,22,-117.0,333.0,-0.9213323883770386,2.7185892725936744,12453.0,12176.0,11583.0
2024-07-23,Handysize,12552,KOBC,PUBLIC_ACTUAL,USD/day,12582.0,12623.0,12279.0,12416.0,12485.857142857143,12406.92857142857,12387.4,155.1971096960443,149.59713298918044,1,7,3,23,-30.0,273.0,-0.2384358607534609,2.223308086977771,12424.0,12083.0,11589.0
2024-07-24,Handysize,12532,KOBC,PUBLIC_ACTUAL,USD/day,12552.0,12699.0,12338.0,12312.0,12524.857142857143,12416.642857142857,12400.866666666667,126.13145070916698,154.5647024825769,2,7,3,24,-20.0,194.0,-0.15933715742511012,1.5723780191279069,12413.0,12032.0,11505.0
2024-07-25,Handysize,12537,KOBC,PUBLIC_ACTUAL,USD/day,12532.0,12582.0,12473.0,12484.0,12552.57142857143,12432.357142857143,12413.0,95.92854484008882,154.29073811772372,3,7,3,25,5.0,64.0,0.03989786147462482,0.5131083139581438,12323.0,12048.0,11462.0
2024-07-26,Handysize,12512,KOBC,PUBLIC_ACTUAL,USD/day,12537.0,12552.0,12407.0,12372.0,12561.714285714286,12436.142857142857,12421.966666666667,89.94389786280297,156.29255464718318,4,7,3,26,-25.0,105.0,-0.19940974714843795,0.8462964455549393,12273.0,12097.0,11375.0
2024-07-29,Handysize,12574,KOBC,PUBLIC_ACTUAL,USD/day,12512.0,12532.0,12623.0,12237.0,12576.714285714286,12446.142857142857,12431.5,65.1912936115832,156.35160433012575,0,7,3,29,62.0,-49.0,0.49552429667518716,-0.38818030579101936,12268.0,12113.0,11421.0
2024-07-30,Handysize,12535,KOBC,PUBLIC_ACTUAL,USD/day,12574.0,12537.0,12699.0,12226.0,12569.714285714286,12470.214285714286,12442.766666666666,61.94275391644208,147.35889134328713,1,7,3,30,-39.0,-164.0,-0.31016383012565374,-1.2914402708874673,12180.0,12235.0,11399.0
